travelCode,userCode,price,time,distance,from_Brasilia (DF),from_Campo Grande (MS),from_Florianopolis (SC),from_Natal (RN),from_Recife (PE),from_Rio de Janeiro (RJ),from_Salvador (BH),from_Sao Paulo (SP),to_Brasilia (DF),to_Campo Grande (MS),to_Florianopolis (SC),to_Natal (RN),to_Recife (PE),to_Rio de Janeiro (RJ),to_Salvador (BH),to_Sao Paulo (SP),flightType_firstClass,flightType_premium,agency_FlyingDrops,agency_Rainbow
122458,1214,918.66,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
122458,1214,1074.75,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122459,1214,1087.18,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
122459,1214,1576.97,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
122460,1214,930.34,1.49,573.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
122460,1214,1310.32,1.49,573.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
122461,1214,1127.36,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
122461,1214,1487.52,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
122462,1214,554.87,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
122462,1214,1370.17,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
122463,1214,585.77,1.21,466.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
122463,1214,875.65,1.21,466.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
122464,1214,879.1,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122464,1214,869.13,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122465,1214,1087.18,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
122465,1214,1576.97,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
122466,1214,544.86,1.49,573.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
122466,1214,764.53,1.49,573.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122467,1214,427.0,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
122467,1214,908.17,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
122468,1214,738.8,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
122468,1214,1718.28,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
122469,1214,780.68,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
122469,1214,884.4,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122470,1214,814.55,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
122470,1214,1222.24,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122471,1214,898.67,2.44,937.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122471,1214,943.15,2.44,937.77,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
122472,1214,697.65,1.49,573.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
122472,1214,1031.59,1.49,573.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122473,1214,1114.55,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
122473,1214,1212.58,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122474,1214,814.55,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
122474,1214,1222.24,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122475,1214,469.92,1.21,466.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
122475,1214,708.27,1.21,466.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122476,1214,918.66,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
122476,1214,1074.75,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122477,1214,636.51,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122477,1214,884.94,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122478,1214,469.92,1.21,466.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
122478,1214,708.27,1.21,466.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122479,1214,1114.55,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
122479,1214,1212.58,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122480,1214,554.87,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
122480,1214,1370.17,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
122481,1214,427.0,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
122481,1214,908.17,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
122482,1214,1582.1,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
122482,1214,1582.41,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
122483,1214,481.42,1.21,466.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
122483,1214,672.66,1.21,466.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122484,1214,317.08,1.21,466.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
122484,1214,519.1,1.21,466.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122485,1214,898.67,2.44,937.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122485,1214,943.15,2.44,937.77,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
122486,1214,1127.36,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
122486,1214,1487.52,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
122487,1214,317.08,1.21,466.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
122487,1214,519.1,1.21,466.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122488,1214,726.95,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122488,1214,873.07,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122489,1214,549.55,1.21,466.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
122489,1214,941.27,1.21,466.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
122490,1214,714.86,1.49,573.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
122490,1214,1030.13,1.49,573.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122491,1214,478.02,1.49,573.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
122491,1214,808.63,1.49,573.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122492,1214,1128.51,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
122492,1214,1165.99,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122493,1214,695.3,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
122493,1214,803.39,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122494,1214,695.3,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
122494,1214,803.39,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122495,1214,1248.7,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
122495,1214,1132.81,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122496,1214,1315.27,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
122496,1214,1570.02,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
122497,1214,1582.1,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
122497,1214,1582.41,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
122498,1214,814.55,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
122498,1214,1222.24,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122499,1214,674.52,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122499,1214,761.2,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122500,1214,726.95,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122500,1214,873.07,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122501,1214,426.91,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122501,1214,947.95,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
122502,1214,1013.4,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
122502,1214,1070.54,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122503,1214,762.89,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
122503,1214,1666.23,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
122504,1214,1582.1,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
122504,1214,1582.41,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
122505,1214,1292.29,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
122505,1214,1434.38,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
122506,1214,1468.03,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
122506,1214,1515.79,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
122507,1214,1348.79,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
122507,1214,1540.6,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
122508,1214,577.76,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
122508,1214,1367.6,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
122509,1214,819.41,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122509,1214,852.18,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122510,1214,426.91,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122510,1214,947.95,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
122511,1214,1300.6,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
122511,1214,1354.53,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
122512,1214,1087.18,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
122512,1214,1576.97,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
122513,1214,879.1,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122513,1214,869.13,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122514,1214,1582.1,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
122514,1214,1582.41,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
122515,1214,478.02,1.49,573.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
122515,1214,808.63,1.49,573.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122516,1214,898.67,2.44,937.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122516,1214,943.15,2.44,937.77,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
122517,1214,819.41,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122517,1214,852.18,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122518,1214,1248.7,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
122518,1214,1132.81,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122519,1214,918.66,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
122519,1214,1074.75,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122520,1214,544.86,1.49,573.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
122520,1214,764.53,1.49,573.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122521,1214,1348.79,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
122521,1214,1540.6,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
122522,1214,555.01,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
122522,1214,889.07,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122523,1214,1640.8,2.44,937.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
122523,1214,1657.48,2.44,937.77,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
122524,1214,1087.18,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
122524,1214,1576.97,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
122525,1214,544.86,1.49,573.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
122525,1214,764.53,1.49,573.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122526,1214,695.3,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
122526,1214,803.39,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122527,1214,426.91,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122527,1214,947.95,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
122528,1214,857.32,1.49,573.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
122528,1214,1341.21,1.49,573.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
122529,1214,1114.55,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
122529,1214,1212.58,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122530,1214,1097.17,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
122530,1214,1569.65,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
122531,1214,313.62,1.21,466.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122531,1214,533.69,1.21,466.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122532,1214,695.3,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
122532,1214,803.39,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122533,1214,814.55,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
122533,1214,1222.24,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122534,1214,695.3,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
122534,1214,803.39,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122535,1214,1114.55,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
122535,1214,1212.58,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122536,1214,469.92,1.21,466.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
122536,1214,708.27,1.21,466.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122537,1214,636.51,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122537,1214,884.94,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122538,1214,1311.38,2.44,937.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
122538,1214,1321.52,2.44,937.77,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
122539,1214,577.76,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
122539,1214,1367.6,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
122540,1214,426.91,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122540,1214,947.95,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
122541,1214,478.02,1.49,573.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
122541,1214,808.63,1.49,573.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122542,1214,1128.51,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
122542,1214,1165.99,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122543,1214,879.1,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122543,1214,869.13,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122544,1214,554.87,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
122544,1214,1370.17,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
122545,1214,949.58,1.49,573.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
122545,1214,1446.34,1.49,573.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
122546,1214,780.68,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
122546,1214,884.4,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122547,1214,1013.4,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
122547,1214,1070.54,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122548,1214,549.55,1.21,466.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
122548,1214,941.27,1.21,466.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
122549,1214,1348.79,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
122549,1214,1540.6,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
122550,1214,577.76,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
122550,1214,1367.6,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
122551,1214,780.68,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
122551,1214,884.4,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122552,1214,738.8,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
122552,1214,1718.28,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
122553,1214,879.1,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122553,1214,869.13,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122554,1214,714.86,1.49,573.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
122554,1214,1030.13,1.49,573.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122555,1214,738.8,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
122555,1214,1718.28,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
122556,1214,885.37,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
122556,1214,1189.32,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122557,1214,313.62,1.21,466.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122557,1214,533.69,1.21,466.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122558,1214,726.95,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122558,1214,873.07,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122559,1214,1367.88,2.44,937.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
122559,1214,1336.68,2.44,937.77,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
122560,1214,762.89,1.46,562.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
122560,1214,1666.23,1.46,562.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
122561,1214,1292.29,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
122561,1214,1434.38,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
122562,1214,879.1,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122562,1214,869.13,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122563,1214,1468.03,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
122563,1214,1515.79,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
122564,1214,726.95,1.84,709.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122564,1214,873.07,1.84,709.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122565,1214,1013.4,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
122565,1214,1070.54,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122566,1215,1300.6,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
122566,1215,1354.53,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
122567,1215,1013.4,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
122567,1215,1070.54,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
122568,1215,585.77,1.21,466.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
122568,1215,875.65,1.21,466.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
122569,1215,1630.75,2.44,937.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
122569,1215,1654.09,2.44,937.77,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
122570,1215,1097.17,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
122570,1215,1569.65,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
122571,1215,819.41,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122571,1215,852.18,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122572,1215,1175.62,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
122572,1215,1371.83,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
122573,1215,544.86,1.49,573.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
122573,1215,764.53,1.49,573.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122574,1215,1149.53,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
122574,1215,1174.97,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122575,1215,1175.62,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
